protein,label
tr|A0A090BFA6|A0A090BFA6_HYAAE,0
jgi|Venin1|22538|atg9527.t1,0
jgi|Clafu1|196539|scf7180000130911_G13035,0
jgi|Fomme1|161377|gm1.11707_g,0
jgi|Parbr1|7024|PABG_04979m.01,0
NFTN_EGVN_3788|0,0
jgi|Claok1|3052|g14272.t1,0
jgi|Lepmu1|4122|Lema_T105620.1,0
jgi|Paxin1|8547|gm1.3118_g,0
jgi|Phyca11|18960|fgenesh1_pg.PHYCAscaffold_42_#_62,0
jgi|Undpi1|4357|HiC_scaffold_17.g07723.m1,0
PGT21_029263-T1,0
evm.model.pcontig_065.77,0
jgi|Venin1|18432|atg5938.t1,0
jgi|Tulca1|33879|gm1.17434_g,0
jgi|Dicsq1|178308|estExt_Genemark1.C_4_t10231,0
tr|M4BZ57|M4BZ57_HYAAE,0
jgi|Fomme1|146247|estExt_fgenesh1_pg.C_5_t20038,0
jgi|Colhig2|7769|CH63R_06561T0,0
jgi|Tulca1|30283|gm1.13838_g,0
jgi|Physo3|306667|fgenesh1_pg.12_#_245,0
jgi|Lepmu1|8430|Lema_T124590.1,0
jgi|Blugr1|20322|BGHDH14_bgh02452,0
AB08710.1,0
jgi|Fusox2|13054|FOXG_13704T0,0
jgi|Pismi1|685823|fgenesh1_kg.159_#_42_#_Locus8706v1rpkm11.78,0
evm.model.hcontig_056_007.46,0
jgi|Venin1|20411|atg6680.t1,0
jgi|Sclci1|878012|CE731397_1477,0
jgi|Colgr1|5000|GLRG_07065T0,0
jgi|Hebcy2|445815|fgenesh1_kg.14_#_197_#_Locus16137v1rpkm0.79,0
jgi|Agabi_varbur_1|108997|estExt_fgenesh1_pg.C_210015,0
NCU03641T0,0
jgi|Lacbi2|665992|estExt_fgenesh1_pm.C_LG_1_t30302,0
jgi|Sphst1|273943|gm1.35833_g,0
jgi|Verda1|9472|VDAG_04228T0,0
tr|M4C3N2|M4C3N2_HYAAE,0
jgi|Physo3|251811|Physo2.s_451544,0
jgi|Usthor1|81699|UHOR_13115,0
jgi|Stehi1|125786|fgenesh1_kg.19_#_197_#_isotig13470,0
jgi|Sphst1|778607|estExt_Genemark1.C_340166,0
jgi|Maggr1|114697|MGG_09106T0,0
PGT21_015724-T1,0
jgi|Punst1|140074|estExt_Genemark1.C_1_t10466,0
jgi|Melli2_B|765510|CE765509_10994,0
jgi|Cocsa1|134024|estExt_Genewise1Plus.C_2_t30188,0
jgi|Sebve1|327572|fgenesh1_kg.6_#_169_#_Locus308v1rpkm701.22,0
jgi|Conpu1|85153|fgenesh1_kg.15_#_116_#_isotig02524,0
evm.model.pcontig_054.66,0
jgi|Lacbi2|595855|e_gw1.5.963.1,0
jgi|Fusox2|15038|FOXG_21840T0,0
jgi|Pismi1|677267|fgenesh1_kg.25_#_1_#_Locus18569v1rpkm1.34,0
jgi|Sebve1|28713|gm1.9985_g,0
tr|F0WXA8|F0WXA8_9STRA,0
jgi|Lacbi2|481891|fgenesh1_pm.LG_3_#_891,0
jgi|Sphst1|54387|fgenesh1_pg.217_#_12,0
jgi|Colhig2|179|CH63R_00179T0,0
jgi|Cocvi1|18954|fgenesh1_pg.94_#_22,0
jgi|Batde5|27262|fgenesh1_pg.C_scaffold_12000211,0
jgi|Dicsq1|136845|fgenesh1_kg.15_#_154_#_isotig04355,0
XP_012200194.1,0
jgi|Wolco1|138374|estExt_fgenesh1_kg.C_7_t10090,0
jgi|Sebve1|12104|fgenesh1_pg.83_#_5,0
jgi|Cocvi1|105483|e_gw1.72.147.1,0
jgi|Hypsu1|47508|fgenesh1_kg.107_#_46_#_Locus1236v1rpkm104.05,0
jgi|Undpi1|9109|HiC_scaffold_26.g11567.m1,0
NFTN_EGTN_2967|0,0
jgi|Fomme1|16161|fgenesh1_kg.1_#_256_#_isotig05590,0
jgi|Cocsa1|289601|CE85042_53,0
jgi|Cocsa1|41470|fgenesh1_kg.18_#_138_#_Locus2217v1rpkm48.33,0
jgi|Sclci1|24370|gm1.5825_g,0
jgi|Melli2_B|2768092|fgenesh1_pg.1_#_229,0
NFTN_EGTN_4169|0,0
jgi|Sphst1|269752|gm1.31642_g,0
jgi|Cocmi1|95190|e_gw1.64.61.1,0
jgi|Aspni7|1146384|fgenesh1_kg.chr_602_#_109_#_1799_1_CATW_CATX_CATY_CATZ,0
jgi|Verda1|2108|VDAG_06280T0,0
jgi|Metro1|3664|MAA_09671T0,0
jgi|Botci1|12903|BC1T_09613,0
jgi|Altal1|1008274|fgenesh1_pg.9_#_122,0
jgi|Cocsa1|80541|e_gw1.2.1796.1,0
jgi|Venin1|14131|atg615.t1,0
jgi|Sclci1|1224358|fgenesh1_kg.246_#_18_#_Locus5996v2rpkm9.20,0
jgi|Botci1|11485|BC1T_08924,0
jgi|Lepmu1|6612|Lema_T115570.1,0
PGT21_003540-T1,0
jgi|Tulca1|19413|gm1.2968_g,0
PVIT_0017504.T1,0
jgi|Ectsil1|16936|rna1052,0
jgi|Wolco1|23474|fgenesh1_kg.2_#_736_#_isotig09109,0
jgi|Colhig2|13364|CH63R_12156T0,0
jgi|Hypsu1|38656|fgenesh1_kg.19_#_167_#_Locus10923v8rpkm0.09_PRE,0
jgi|Conpu1|85498|fgenesh1_kg.17_#_90_#_isotig05758,0
jgi|Hypsu1|36371|fgenesh1_kg.10_#_211_#_Locus9427v1rpkm4.87,0
jgi|Sclci1|849160|CE702545_3629,0
jgi|Colhig2|6091|CH63R_04883T0,0
jgi|Plicr1|478582|CE297307_318,0
jgi|Stehi1|107779|fgenesh1_pg.2_#_441,0
jgi|Hypsu1|132202|e_gw1.9.134.1,0
jgi|Fusox2|9617|FOXG_12450T0,0
jgi|Dacsp1|21278|fgenesh1_kg.5_#_245_#_isotig00156,0
jgi|Colhig2|10462|CH63R_09254T0,0
jgi|Sclci1|1220823|fgenesh1_kg.123_#_21_#_Locus11391v1rpkm3.58,0
jgi|Sebve1|15890|fgenesh1_pm.12_#_113,0
jgi|Plicr1|543894|CE362619_14621,0
jgi|Cocsa1|253948|CE49389_223,0
jgi|Fusox2|19213|FOXG_16677T0,0
jgi|Fusgr1|11932|FGSG_10316T0,0
XP_012202667.1,0
XP_008911700.1,0
jgi|Conpu1|58152|e_gw1.8.389.1,0
jgi|Aspni7|1202043|MIX1916_1_7,0
jgi|Lacam1|680784|fgenesh1_kg.134_#_10_#_Locus10949v1rpkm5.52,0
jgi|Dicsq1|129740|fgenesh1_pg.62_#_33,0
jgi|Phyca11|18953|fgenesh1_pg.PHYCAscaffold_42_#_55,0
jgi|Maggr1|113004|MGG_14301T0,0
jgi|Lepmu1|3848|Lema_T093610.1,0
jgi|Fusox2|5241|FOXG_09956T0,0
jgi|Fusox2|23248|FOXG_17509T0,0
jgi|Parbr1|6945|PABG_04900m.01,0
jgi|Fusgr1|12789|FGSG_10891T0,0
jgi|Lepmu1|1613|Lema_T076380.1,0
jgi|Dacsp1|53419|e_gw1.11.182.1,0
PVIT_0012813.T1,0
jgi|Altal1|1026605|fgenesh1_kg.42_#_10_#_Locus13873v2rpkm0.22,0
jgi|Hebcy2|440674|fgenesh1_kg.3_#_448_#_Locus20467v1rpkm0.54,0
jgi|Glotr1_1|117968|estExt_fgenesh1_pm.C_000150119,0
jgi|Phyca11|573405|estExt2_Genewise1.C_PHYCAscaffold_530176,0
jgi|Hebcy2|448582|fgenesh1_kg.31_#_21_#_Locus7619v1rpkm4.22,0
jgi|Physo3|518079|e_gw1.7.153.1,0
XP_008914859.1,0
jgi|Cocmi1|35187|fgenesh1_pm.36_#_72,0
jgi|Fusgr1|2586|FGSG_12106T0,0
jgi|Paxru1|832182|fgenesh1_kg.796_#_1_#_Locus3448v1rpkm47.95,0
jgi|Gymlu1|76419|fgenesh1_pm.56_#_37,0
jgi|Cormi1|7788|CCM_07807m.01,0
jgi|Hypsu1|71855|fgenesh1_pm.120_#_1,0
jgi|Gymlu1|174168|e_gw1.49.31.1,0
jgi|Paxru1|831858|fgenesh1_kg.725_#_2_#_Locus9051v1rpkm3.36,0
jgi|Venin1|23278|atg10171.t1,0
jgi|Batde5|25201|fgenesh1_pg.C_scaffold_6000430,0
jgi|Suilu1|797233|fgenesh1_kg.2_#_104_#_Locus9436v1rpkm4.30,0
XP_012209294.1,0
jgi|Physo3|288565|fgenesh1_kg.9_#_157_#_scaffold_9:2940953-2943899,0
jgi|Pismi1|73459|gw1.162.69.1,0
jgi|Suilu1|109454|fgenesh1_pg.383_#_1,0
XP_008897732.1,0
jgi|Colhig2|12113|CH63R_10905T0,0
jgi|Altal1|935362|e_gw1.10.601.1,0
PGT21_016916-T1,0
jgi|Stehi1|61093|e_gw1.10.843.1,0
jgi|Trave1|131837|e_gw1.11.1493.1,0
TDH71625.1,0
jgi|Lepmu1|2635|Lema_T079360.1,0
jgi|Sebve1|25209|gm1.6481_g,0
jgi|Stano2|10069|SNOG_03548.3,0
jgi|Conpu1|95112|estExt_Genewise1.C_1_t30246,0
jgi|Sclci1|12796|fgenesh1_pm.2_#_194,0
jgi|Gymlu1|222839|estExt_Genewise1Plus.C_17_t10237,0
jgi|Plicr1|357007|CE175732_778,0
jgi|Pilcr1|818931|fgenesh1_kg.00020_#_149_#_Locus11705v7rpkm0.26_PRE,0
jgi|Ectsil1|28526|rna15813,0
jgi|Colgr1|750|GLRG_11668T0,0
jgi|Cocsa1|37689|fgenesh1_kg.9_#_5_#_Locus34226v1rpkm1.90,0
jgi|Gymlu1|32636|fgenesh1_kg.1_#_319_#_Locus2286v1rpkm83.78,0
jgi|Gymlu1|244528|gm1.9738_g,0
jgi|Metro1|10945|MAA_00998T0,0
jgi|Pisti1|995765|fgenesh1_kg.9_#_363_#_Locus17698v2rpkm0.99,0
jgi|Fomme1|171588|estExt_Genemark1.C_200055,0
jgi|Dicsq1|109345|estExt_Genewise1Plus.C_320165,0
jgi|Phyca11|128001|e_gw1.73.72.1,0
jgi|Hypsu1|86525|estExt_fgenesh1_pm.C_240013,0
jgi|Plicr1|247694|CE66419_1754,0
jgi|Plicr1|25857|fgenesh1_pg.1_#_527,0
jgi|Undpi1|9542|HiC_scaffold_27.g11998.m1,0
jgi|Paxru1|831037|fgenesh1_kg.593_#_4_#_Locus13471v1rpkm1.34,0
tr|A0A090B8K9|A0A090B8K9_HYAAE,0
evm.model.pcontig_021.71,0
jgi|Tulca1|17876|gm1.1431_g,0
jgi|Plicr1|149099|estExt_Genewise1Plus.C_1_t20200,0
XP_008908466.1,0
jgi|Cormi1|6843|CCM_06862m.01,0
jgi|Dicsq1|161983|estExt_fgenesh1_pg.C_190051,0
jgi|Melli2_B|3421591|fgenesh1_kg.7_#_1116_#_TRINITY_GG_21797_c0_g1_i1,0
jgi|Phyinf1|17552|rna13405,0
jgi|Undpi1|1488|HiC_scaffold_11.g04878.m1,0
jgi|Colhig2|853|CH63R_00853T0,0
TDH69188.1,0
jgi|Conpu1|163581|estExt_Genemark1.C_3_t20325,0
jgi|Fusox2|21218|FOXG_17103T0,0
jgi|Ascra1|6497|ST47_g8207T0,0
jgi|Pilcr1|819279|fgenesh1_kg.00021_#_196_#_Locus7439v1rpkm21.28,0
NCU02331T0,0
jgi|Glotr1_1|32348|e_gw1.00001.1535.1,0
jgi|Plicr1|35300|fgenesh1_kg.2_#_146_#_Locus366v1rpkm517.62,0
jgi|Gymlu1|68042|fgenesh1_pm.3_#_512,0
evm.model.pcontig_013.350,0
jgi|Physo3|285354|fgenesh1_kg.3_#_130_#_159073,0
RQM18384.1,0
jgi|Lacam1|96976|e_gw1.58.177.1,0
PGT21_029199-T1,0
jgi|Hydpi2|99196|e_gw1.41.19.1,0
NCU10507T0,0
jgi|Undpi1|5253|HiC_scaffold_2.g00534.m1,0
jgi|Venin1|15557|atg2546.t1,0
jgi|Glotr1_1|97055|fgenesh1_pg.00021_#_42,0
jgi|Physo3|330296|gm1.9871_g,0
jgi|Colhig2|9979|CH63R_08771T0,0
PGT21_029315-T1,0
jgi|Tulca1|29599|gm1.13154_g,0
jgi|Sclci1|118117|e_gw1.34.44.1,0
PGT21_001452-T1,0
jgi|Pisti1|1008573|fgenesh1_kg.170_#_14_#_Locus1082v1rpkm168.81,0
jgi|Sphst1|274847|gm1.36737_g,0
jgi|Verda1|3277|VDAG_07759T0,0
APA06125.1,0
jgi|Stano2|1733|SNOG_07778.3,0
jgi|Hydpi2|172077|fgenesh1_pm.1_#_373,0
jgi|Fusox2|18594|FOXG_16196T0,0
jgi|Maggr1|119950|MGG_07810T0,0
jgi|Cormi1|321|CCM_00321m.01,0
jgi|Paxin1|130423|estExt_Genewise1.C_8_t20430,0
jgi|Amath1|6114|gm1.6114_g,0
evm.model.pcontig_029.124,0
jgi|Fusgr1|9690|FGSG_08554T0,0
jgi|Tulca1|34620|gm1.18175_g,0
jgi|Plicr1|269577|CE88302_1371,0
XP_012202765.1,0
jgi|Claok1|10298|g19830.t1,0
jgi|Venin1|18639|atg4744.t1,0
tr|H3H0M3|H3H0M3_PHYRM,0
jgi|Lacam1|11334|gm1.11334_g,0
jgi|Ectsil1|32402|rna13539,0
jgi|Venin1|18282|atg8687.t1,0
jgi|Cocsa1|357503|MIX16922_111_100,0
jgi|Cocsa1|184100|estExt_Genemark1.C_130425,0
jgi|Physo3|262301|Physo2.s_474250,0
jgi|Wolco1|28787|fgenesh1_kg.16_#_57_#_contig00385,0
tr|F0X2E7|F0X2E7_9STRA,0
jgi|Nemde1|13119|g10821.t1,0
jgi|Paxru1|784799|MIX22503_5471_97,0
jgi|Aspni7|1178550|gm1.9279_g,0
jgi|Altal1|1017963|fgenesh1_kg.5_#_195_#_Locus9256v5rpkm0.46,0
APA06741.1,0
evm.model.pcontig_057.58,0
jgi|Malgl1|600|MGL_0599,0
jgi|Altal1|714442|CE714441_25172,0
jgi|Mycgr3|103572|estExt_fgenesh1_kg.C_chr_30061,0
jgi|Altal1|1087100|MIX18998_75_37,0
PGT21_011019-T1,0
jgi|Amath1|62981|fgenesh1_kg.58_#_7_#_isotig18049,0
jgi|Colgr1|9907|GLRG_10506T0,0
jgi|Claok1|2366|g6520.t1,0
TDH71089.1,0
jgi|Venin1|22491|atg9478.t1,0
jgi|Paxru1|145762|e_gw1.390.13.1,0
jgi|Maggr1|110711|MGG_04348T0,0
jgi|Lacbi2|310136|Lacbi1.eu2.Lbscf0044g00140,0
jgi|Amamu1|158071|fgenesh1_kg.6_#_301_#_Locus8357v1rpkm20.09,0
jgi|Stehi1|152300|gm1.1230_g,0
jgi|Venin1|19656|atg5803.t1,0
jgi|Mycgr3|88698|fgenesh1_pg.C_chr_1000115,0
jgi|Trave1|72570|estExt_Genemark1.C_7_t10353,0
jgi|Cocsa1|125850|estExt_Genewise1.C_14_t30083,0
jgi|Fompi3|1022265|fgenesh1_kg.8_#_79_#_isotig06015,0
jgi|Gymlu1|36514|fgenesh1_kg.5_#_202_#_Locus822v2rpkm183.31,0
evm.model.pcontig_091.46,0
jgi|Trave1|141737|estExt_Genewise1.C_2_t40023,0
jgi|Batde5|90724|GP3.062830,0
jgi|Aspni7|1158531|estExt_fgenesh1_pm.C_chr_402_t20174,0
jgi|Amamu1|188224|fgenesh1_pm.115_#_7,0
jgi|Ascra1|5933|ST47_g7663T0,0
NFTN_EGTN_5756|0,0
jgi|Fompi3|126914|Fompi1.fgenesh1_pm.12_#_19,0
jgi|Venin1|20925|atg6146.t1,0
jgi|Maggr1|113352|MGG_04757T0,0
jgi|Sclci1|1207447|fgenesh1_kg.2_#_313_#_Locus1958v3rpkm47.17,0
jgi|Pisti1|616042|CE443149_338,0
jgi|Gymlu1|979872|MIX8102_311_58,0
jgi|Nemde1|1377|g2901.t1,0
jgi|Mycgr3|77890|estExt_Genewise1Plus.C_chr_130415,0
jgi|Sphst1|239587|gm1.1477_g,0
jgi|Fusox2|18492|FOXG_16128T0,0
jgi|Batde5|27250|fgenesh1_pg.C_scaffold_12000199,0
jgi|Pismi1|112670|e_gw1.162.89.1,0
jgi|Cocvi1|31993|gm1.10597_g,0
jgi|Fusox2|12683|FOXG_02504T0,0
